purchase_TF,Variant,date,id
True,A,2020-01-16,0x397f9e
True,A,2019-11-24,0x4464a0
True,A,2020-03-09,0x31f5d7
False,A,2020-03-02,0x6651fa
False,A,2020-04-26,0x56deba
False,A,2019-10-07,0x20590c
False,A,2020-07-18,0x1ad0f8
False,A,2020-01-18,0x827ba1
False,A,2020-01-31,0x4e4fe6
False,A,2020-01-17,0x5a8ffe
False,A,2019-09-22,0x7b0f5f
False,A,2020-01-12,0x60f56f
True,A,2020-03-01,0x686bcb
False,A,2020-06-29,0x88c093
False,A,2020-01-09,0x630f1d
False,A,2019-08-28,0x721cad
False,A,2020-06-22,0x353da0
False,A,2020-02-23,0x58069e
False,A,2020-04-13,0xfee80
False,A,2019-11-03,0x6ec305
True,A,2019-10-29,0x423dcf
False,A,2020-04-06,0x350458
False,A,2020-06-25,0x7cccd7
False,A,2020-06-05,0x6d16a2
False,A,2019-12-12,0x3f454a
False,A,2019-08-20,0x66a89e
False,A,2020-07-26,0x7a372c
False,B,2020-08-19,0x109b57
False,A,2019-12-23,0x8c730a
False,A,2020-01-30,0x2fe2e9
True,A,2020-02-19,0x7fc175
False,A,2019-11-07,0x1c45d9
False,A,2019-08-08,0x8799bf
False,A,2020-06-08,0x10e527
False,A,2020-05-12,0x837f95
False,A,2020-04-13,0x6c0bfb
False,A,2020-04-02,0x2f9064
False,A,2020-03-19,0x7bcf74
True,A,2019-10-28,0x79befe
False,A,2019-11-03,0x26a1bf
False,A,2020-01-30,0x26cd32
False,B,2020-08-10,0x559e82
False,A,2020-02-19,0x36f9e3
True,A,2020-08-05,0x9035e7
True,A,2019-11-15,0x715b27
True,A,2019-10-14,0x98838a
False,A,2020-05-03,0x32a07d
False,A,2020-04-30,0x46b359
False,A,2020-01-22,0x81697b
False,A,2020-01-03,0x18c13e
True,A,2020-06-14,0x895a6a
False,A,2019-09-07,0x18c3c3
False,A,2020-02-09,0x16050e
True,A,2019-11-15,0x8c5b0e
True,A,2020-07-24,0x327a5b
True,A,2019-10-05,0x2e2781
False,A,2020-08-01,0x175817
False,A,2020-03-09,0x4143fe
False,A,2019-11-04,0x933fe4
False,A,2020-07-23,0x311ca8
False,A,2020-08-04,0x58b428
False,A,2020-05-17,0x5eb06a
False,A,2020-04-08,0x8e2fad
False,A,2019-10-30,0x27efa8
True,A,2020-04-02,0x23f065
False,A,2019-11-19,0x3acd2f
True,A,2020-05-30,0x950554
False,A,2020-07-18,0x783997
False,A,2020-02-22,0x9699c8
False,A,2020-05-07,0x3cbde3
False,A,2020-05-14,0x372f4a
False,B,2020-08-21,0x97af43
False,A,2019-09-27,0x58563e
False,A,2020-08-26,0x492bf3
False,A,2019-10-22,0x235571
False,B,2020-08-26,0x510d05
False,A,2019-11-09,0x119dac
False,A,2020-04-18,0x63a7e4
False,A,2019-08-18,0x121fe2
False,A,2019-10-04,0x52a796
False,A,2020-07-07,0x1997b6
False,A,2020-07-10,0x8a5926
False,A,2020-04-25,0x7d8029
False,A,2020-05-25,0x7fc1f7
False,A,2019-11-01,0x3b1b32
False,A,2019-09-30,0x8a772b
True,A,2020-04-28,0x242141
False,A,2019-09-02,0x299300
False,A,2020-04-15,0x3f42b4
False,A,2020-02-04,0x8a232d
False,A,2020-01-27,0x503275
False,A,2019-11-13,0x840483
False,A,2020-08-22,0x14ba10
False,A,2020-06-17,0x32390d
False,A,2020-06-21,0x5c6df6
False,A,2019-12-20,0x47403b
False,A,2020-04-05,0x5ff246
False,A,2019-12-18,0x36a5d0
False,A,2020-05-19,0x7f9f23
False,A,2020-05-14,0x7ad8f5
False,A,2020-04-27,0x985d95
False,A,2019-12-09,0x15e31b
False,A,2020-03-07,0x8683a5
False,B,2020-08-03,0x66fa40
False,A,2019-12-04,0x514b37
False,A,2020-07-16,0x5d5042
False,A,2020-05-22,0x3af9a9
False,A,2020-01-03,0x72f3b1
False,A,2020-01-07,0x17b352
False,A,2020-05-29,0x907665
False,A,2019-10-06,0x52f82c
False,A,2020-05-11,0x1a2ab1
False,A,2020-01-05,0x5397c2
False,A,2019-09-28,0x270c36
False,A,2020-04-18,0x70b176
True,A,2019-11-01,0x6d482e
True,A,2019-12-20,0x86a917
False,A,2020-01-08,0x97855f
False,A,2020-04-10,0x1da226
False,A,2020-03-09,0x4a134e
False,A,2020-07-05,0x1b36eb
False,A,2020-03-05,0x531c01
False,A,2020-03-01,0x1e8d5e
False,A,2020-03-19,0x3e1a63
False,A,2019-10-01,0x672042
False,A,2019-10-27,0x379c97
True,A,2019-10-11,0x213a47
False,A,2020-07-10,0x7cc276
False,A,2019-11-14,0x7d8a91
False,A,2019-11-19,0x8df135
False,A,2020-03-02,0x32d074
False,A,2020-03-05,0x903a3c
False,A,2019-08-01,0x172e16
False,A,2019-09-13,0x840246
False,A,2019-09-23,0x25896d
False,A,2019-12-12,0x4aafd5
True,A,2020-03-01,0x2fd15a
False,A,2020-03-30,0x589176
False,A,2020-01-01,0x85b361
False,A,2020-07-29,0x170537
False,A,2019-08-24,0x1a40b3
False,A,2020-03-22,0x289607
False,A,2019-12-09,0x5b92e8
False,A,2019-09-24,0x969029
False,A,2020-07-26,0x88abe3
False,A,2019-08-17,0x46ec46
False,A,2019-10-24,0x2a03ac
False,A,2019-11-10,0x19a702
False,A,2019-08-31,0x3f6e27
False,A,2020-01-18,0x167759
False,A,2020-01-16,0x57c34c
False,A,2020-07-04,0x61c4e0
True,A,2020-05-13,0x6459be
False,A,2019-12-29,0x715608
False,A,2020-06-09,0x608c92
True,A,2020-07-05,0x179fce
False,A,2019-11-18,0x450f3a
False,A,2020-04-29,0x5a8c43
False,A,2019-11-26,0x8e268f
False,A,2019-10-29,0x6b7930
False,A,2020-02-23,0x5b1e80
False,A,2020-05-14,0x4c3d23
False,A,2019-08-06,0x6b18f2
False,A,2020-06-15,0x4b12d5
False,A,2019-11-11,0x3ca700
False,A,2019-10-07,0x859c55
False,A,2020-04-24,0x7551dd
True,A,2020-04-22,0x697890
False,A,2019-10-28,0x389b54
False,A,2020-02-05,0x26b53f
False,A,2019-09-27,0x654eae
False,A,2020-02-17,0x269b23
False,A,2020-03-10,0x7a850a
False,A,2019-10-05,0x33cd7a
False,A,2020-06-14,0x422fd9
False,A,2020-05-06,0x74561b
False,A,2020-03-19,0x2a747f
True,A,2020-08-02,0x404141
False,A,2020-06-08,0x337fee
True,A,2020-05-04,0x56c6c4
False,A,2019-11-21,0x7a053e
False,A,2020-01-26,0x81265d
False,A,2020-06-19,0x8e2bc4
False,A,2020-05-11,0x1f3ba3
False,A,2020-08-20,0x7d417b
False,A,2020-04-27,0x219b50
False,A,2020-03-09,0x72883c
False,A,2019-09-16,0x852852
False,A,2020-08-01,0x957b03
False,A,2020-07-01,0x4093d1
False,A,2019-12-22,0x2f385b
False,A,2019-11-19,0x89f018
False,A,2019-11-28,0x762b46
False,A,2019-08-18,0x105619
False,A,2020-04-29,0x158690
False,A,2019-11-10,0x423d9c
False,A,2020-02-08,0x938745
True,A,2020-02-23,0x3f624b
False,A,2020-04-25,0x430ca1
False,A,2019-12-10,0x5afb9c
False,A,2019-10-28,0x1f7062
False,A,2019-08-13,0x4da34a
False,A,2019-12-01,0x169d1f
False,A,2020-04-26,0x91fce4
False,A,2019-09-19,0x22a99c
True,A,2019-10-08,0x6644b6
False,A,2019-09-16,0x1f2bec
False,A,2020-05-11,0x147b0e
False,A,2020-03-09,0x10b7d9
True,A,2020-07-22,0x27af0e
False,A,2019-08-20,0x90e84d
False,A,2020-07-12,0x723cd7
False,A,2020-06-30,0x2882c3
False,A,2020-06-14,0x909085
False,B,2020-08-28,0x32dfb8
True,A,2020-02-21,0x34ddcb
False,A,2020-03-21,0x8d9b22
False,A,2020-04-08,0x2a2f26
False,A,2019-08-21,0x3b27f9
True,A,2020-05-08,0x24b6b4
True,A,2020-02-13,0x2c9e18
False,A,2019-10-20,0x3c096f
False,A,2019-10-19,0x898c30
False,A,2019-08-07,0x75f4ae
False,A,2019-11-08,0x1a7af8
False,A,2020-03-18,0x280d96
False,A,2020-01-15,0x4d5bdc
False,A,2020-05-23,0x111d38
False,A,2020-07-07,0x6dcf4f
False,A,2020-06-01,0x6ed8a1
False,A,2019-12-20,0x5f8c33
False,A,2019-12-09,0x82ed91
True,A,2019-10-25,0x86f099
True,A,2020-03-08,0x8b4116
False,A,2020-06-02,0x43830c
False,A,2020-01-04,0x7b79d3
False,A,2020-07-17,0x1a531f
False,A,2020-05-13,0x5f6de4
False,A,2019-12-11,0x2fa9bb
True,A,2020-04-19,0x5ae08b
True,A,2020-03-09,0x1e23e3
True,A,2019-11-29,0x3becfb
False,A,2020-07-13,0x540e3d
False,A,2020-03-10,0x3520f1
False,A,2019-09-24,0x294540
False,A,2020-06-10,0x11b00f
False,A,2020-01-26,0x211ddb
False,A,2020-03-20,0x66056d
False,A,2020-01-26,0x5262d2
False,B,2020-08-27,0x454ef1
False,A,2019-10-17,0x4ff59a
False,A,2019-09-18,0x8850fc
False,A,2020-07-14,0x49663f
False,A,2019-09-05,0x7dc3fc
False,A,2019-08-31,0x2a3664
False,A,2020-08-03,0x6d9b4b
False,B,2020-08-03,0x5644e3
False,A,2020-01-05,0x68045b
False,A,2019-08-04,0x84c63a
False,A,2019-11-03,0x2706d3
False,A,2019-08-23,0x8c3d93
False,A,2020-07-13,0x53b7f0
True,A,2019-09-17,0x569fbb
False,A,2019-08-06,0x342eae
False,A,2020-07-17,0x4b4aff
False,A,2020-05-28,0x27771c
False,A,2019-08-10,0x83d62a
False,A,2020-07-24,0x202a3f
False,A,2020-01-20,0x3aa841
False,A,2020-01-04,0x89aef7
False,A,2020-04-05,0x6700e2
False,A,2020-08-26,0x971293
False,A,2019-11-02,0x33d6af
False,A,2019-10-17,0x5ad175
False,A,2020-04-01,0x867c2a
True,A,2020-05-08,0x6b25e9
False,A,2019-08-10,0x301922
False,A,2020-02-10,0x52a54f
False,A,2020-04-09,0x36f86c
False,A,2019-11-12,0x9852e5
False,A,2020-06-10,0x3df35b
False,A,2019-09-09,0x860bfd
True,A,2020-05-16,0x177adb
True,B,2020-08-05,0x9499f7
False,B,2020-08-08,0x7e0a73
False,A,2020-01-31,0x2d6ffc
False,A,2020-06-26,0x377fa6
False,A,2020-02-15,0x21932e
False,A,2020-04-07,0x25737d
False,A,2019-08-30,0x94ad41
False,A,2020-01-25,0x967796
False,A,2019-09-12,0x89cf65
False,A,2020-02-08,0x7dae9c
True,A,2020-04-19,0x3092fe
True,A,2019-12-02,0x42eb26
False,A,2020-03-12,0x3a5207
False,A,2020-02-22,0x577359
False,A,2020-08-19,0x6acbc9
False,A,2019-08-02,0x1b34db
False,A,2019-09-06,0x64ca89
False,A,2019-11-23,0x7ada64
False,A,2019-08-20,0x8059e2
False,A,2019-09-22,0x51744e
False,A,2020-01-06,0x81b216
False,B,2020-08-27,0x770e09
False,B,2020-08-14,0x842750
False,A,2019-12-18,0x64bf5b
True,A,2020-05-16,0x79c7a8
True,A,2020-01-27,0x483905
False,A,2020-08-26,0x3c74c1
False,A,2020-02-24,0x3bb333
False,A,2020-01-12,0x183324
False,A,2019-12-18,0x8ae91d
False,A,2020-08-29,0x3bbb33
False,A,2019-12-09,0x848694
False,A,2019-09-02,0x247445
False,A,2019-09-05,0x6be008
False,A,2020-04-20,0x5b4ee9
False,A,2020-05-26,0x8c057b
True,A,2020-01-10,0x159f2b
False,B,2020-08-05,0x5a0fdf
False,A,2020-04-02,0x3c98db
False,A,2020-05-25,0x8e3971
False,A,2020-06-20,0x3a5b77
False,A,2020-01-02,0x85454a
False,A,2020-01-23,0x2c491e
False,A,2020-06-30,0x57fa9e
False,A,2020-02-18,0x416c62
False,A,2019-08-13,0x698a8b
False,A,2019-12-31,0x98704f
False,A,2020-01-29,0x90133f
False,A,2020-07-18,0x127bc0
False,A,2020-08-17,0x536938
False,A,2020-02-22,0x807caa
False,A,2020-01-15,0x36a405
False,A,2020-08-25,0x4ebee9
False,A,2020-07-23,0x8ecf99
True,A,2020-03-25,0x620032
False,A,2020-01-25,0x1f687c
False,B,2020-08-20,0x799886
False,A,2020-01-13,0x48f7e0
False,A,2020-02-12,0x8addf4
False,A,2019-11-01,0x844459
False,A,2020-07-04,0x1fe30f
False,A,2020-04-29,0x686da1
False,A,2019-08-05,0x53aa68
True,A,2019-11-01,0x6f3ac7
False,A,2020-08-14,0x689cfd
False,A,2019-12-18,0x2fbe15
False,A,2020-05-09,0x821f20
False,A,2020-03-06,0x79fa98
False,A,2020-03-29,0x81be62
False,A,2019-10-09,0x6a88d1
False,A,2020-04-30,0x7c9da2
False,A,2019-09-06,0x8a9508
False,A,2020-06-13,0x73f125
False,A,2019-11-27,0x77c98f
False,A,2020-07-19,0x7948bf
False,A,2020-03-13,0x69cea7
False,A,2020-07-13,0x47500f
False,A,2020-04-06,0x1d4cfa
False,A,2019-12-21,0x957894
False,A,2020-07-01,0x1b7702
False,A,2020-05-09,0x35ba0f
False,A,2020-02-01,0x71135f
False,A,2020-05-22,0x87ec76
False,A,2020-02-22,0x4e5fe5
False,A,2019-11-08,0x2cf5e3
True,A,2020-07-14,0x1619db
False,A,2020-04-19,0x2fedba
False,A,2019-10-26,0x5949da
False,A,2019-12-03,0x913434
False,A,2020-07-05,0x1c0289
False,A,2020-03-12,0x681a45
False,A,2019-12-08,0x2f402f
True,A,2019-12-20,0x3355c4
False,A,2020-01-02,0x1e4f2c
False,A,2020-08-25,0x3e8b50
False,A,2020-05-17,0x5951bb
False,A,2020-04-12,0x5c6f8b
False,A,2019-08-30,0x1caa15
False,A,2019-12-30,0x4fa23b
False,A,2020-02-29,0x7ad5b5
False,A,2020-01-30,0x7124df
False,A,2020-01-28,0x82ea76
True,A,2020-06-05,0x84ffe9
False,A,2020-02-25,0x4ef9c0
False,A,2019-11-18,0x113861
False,A,2020-03-19,0x906f3e
False,A,2020-06-07,0x14d5d1
False,A,2019-08-14,0x5cdeae
False,A,2020-07-05,0x7b7840
True,A,2020-02-22,0x2acac7
False,A,2020-06-28,0x7f1f2e
False,A,2020-04-26,0x19ff9c
False,A,2020-03-26,0x65d5e1
False,A,2019-09-06,0x4e5b97
False,A,2020-06-17,0x438830
False,A,2019-11-28,0x3bd28c
False,B,2020-08-05,0x8c7d6d
False,A,2020-01-06,0x1e7e9c
False,A,2020-05-20,0x5c2560
False,A,2020-03-16,0x8d2c20
False,A,2019-09-21,0x6c7d38
False,A,2019-11-30,0x768a86
False,A,2019-09-05,0x163738
False,A,2020-07-07,0x6ae7e4
True,B,2020-08-19,0x6a796b
False,A,2020-01-10,0x126dd9
True,A,2019-11-12,0x5d070a
False,A,2020-07-12,0x756697
True,A,2020-05-14,0x376066
False,A,2019-08-22,0x7195a8
False,A,2020-04-17,0x77fd19
True,B,2020-08-10,0x52400d
True,A,2019-10-29,0x58a626
False,A,2020-07-22,0x8e80b0
False,A,2020-03-25,0x97cfc7
False,A,2019-11-20,0x85d82b
False,A,2019-11-01,0x100e73
True,A,2019-11-16,0x75622d
False,A,2019-08-21,0x85a394
False,A,2020-06-14,0x5bd25c
True,A,2020-03-16,0x143f85
False,A,2020-06-03,0x46d4a2
False,A,2019-09-07,0x834c6b
False,A,2020-02-12,0x23842b
False,A,2019-09-01,0x2315c4
False,A,2020-07-12,0x735be3
False,A,2019-09-10,0x8f6554
False,A,2020-03-02,0x6cbae9
True,A,2020-04-25,0x28de26
True,A,2020-07-20,0x4dbab9
False,A,2019-11-02,0x6ee92a
False,A,2019-11-28,0x19f010
False,A,2020-01-27,0x26e759
True,A,2019-11-14,0x27fd04
False,A,2019-12-10,0x75f3af
False,A,2020-02-12,0x83abe8
False,A,2020-02-10,0x5ec7c2
True,A,2020-05-05,0x67452a
False,A,2020-04-20,0x22d64f
False,A,2019-10-05,0x4e7151
True,A,2019-12-12,0x6d56a3
False,A,2019-09-16,0x6222a1
False,A,2019-12-30,0x5b421f
False,A,2019-09-21,0x1ac77d
False,A,2019-12-14,0x2d6817
False,A,2019-08-25,0x85ab88
False,A,2020-08-30,0x421b82
True,A,2019-12-26,0x1135bd
False,A,2020-02-22,0x8c7dfe
False,A,2020-02-03,0x395e96
False,A,2020-07-17,0x4b0bdc
False,A,2019-12-02,0x19ab6c
False,A,2019-08-27,0x589ca0
False,A,2020-07-14,0x456014
False,A,2020-07-20,0x16930c
False,A,2020-04-20,0x356ca3
False,A,2020-01-17,0x86b704
False,A,2020-08-02,0x7e501e
True,A,2020-07-26,0x94f5f6
False,A,2019-12-25,0x242c4d
False,A,2020-02-22,0x320b0f
False,A,2020-08-20,0x4b378a
False,A,2019-09-06,0x48717c
True,A,2020-05-07,0x13bc9b
False,A,2019-09-12,0x76e483
False,A,2020-08-10,0x8177e9
False,A,2020-04-03,0x95528b
False,A,2019-11-30,0x827cc7
True,A,2019-12-01,0x2f16ce
False,A,2019-11-21,0x8a34a2
False,A,2020-02-16,0x2b67e2
False,A,2019-08-28,0x9341aa
False,A,2020-04-07,0x58674f
False,A,2020-05-14,0x933843
True,B,2020-08-11,0x2d0ad5
True,A,2019-12-19,0x38cfda
False,A,2020-05-26,0x1fa0d1
True,A,2019-12-29,0x19fb80
True,A,2020-06-24,0x8ae230
False,B,2020-08-08,0x7e4ab3
False,A,2020-03-23,0x819f77
False,A,2020-03-02,0x955e7c
True,A,2019-08-13,0x4f6537
False,A,2020-06-09,0x30dc61
False,A,2020-05-10,0x8e9ef1
False,B,2020-08-21,0x658cb5
False,A,2019-10-26,0x51ce53
False,A,2019-12-17,0x4b46fb
False,B,2020-08-11,0x97b003
False,A,2019-12-22,0x816a07
False,A,2020-06-02,0x7b3684
False,B,2020-08-11,0x5e5934
False,A,2020-07-22,0x76360a
False,A,2019-11-19,0x634926
False,A,2020-03-30,0x446968
False,A,2020-02-09,0x347f34
False,A,2019-12-16,0x655b09
False,A,2020-04-27,0x917fa6
False,A,2020-04-19,0x8c1a05
False,A,2019-11-21,0x479d59
False,A,2019-08-21,0x48b1f5
False,A,2020-01-03,0x400dc2
False,A,2020-07-12,0x5be7c4
False,A,2019-10-04,0x27e2b2
False,B,2020-08-11,0x66e05b
False,A,2019-11-02,0x5eacfa
False,A,2020-03-18,0x8e7e12
False,A,2020-02-12,0x6c675b
False,A,2020-05-16,0x6dfc57
False,A,2019-11-17,0x25dccb
True,A,2020-02-18,0x7ce099
False,A,2020-06-07,0x5e88f7
False,A,2020-04-01,0x7c3990
False,A,2020-03-02,0x18331e
True,A,2020-01-17,0x244dcf
False,A,2019-09-12,0x5f3ce8
False,A,2019-11-11,0x9022ab
True,A,2020-03-19,0x7fc2d7
False,A,2020-03-31,0x1b0af7
False,A,2020-02-05,0x862965
False,A,2019-08-23,0x3e7a3b
False,A,2019-10-22,0x34f443
False,A,2020-01-18,0x40f775
False,A,2019-10-21,0x6ca002
True,A,2020-01-11,0x868a2c
False,A,2020-07-10,0x831bcf
False,A,2019-10-10,0x440292
False,A,2019-11-22,0x9304c4
False,A,2020-08-30,0x4b7c20
True,A,2020-08-01,0x173b27
False,A,2020-04-22,0x5c25eb
False,A,2020-03-12,0x61532b
False,A,2020-06-11,0x5bb105
True,A,2019-12-04,0x7cd078
False,A,2020-06-22,0x92bbab
False,A,2019-10-11,0x268629
False,A,2020-07-24,0x852ca4
False,A,2020-01-23,0x855b56
False,A,2019-09-25,0x1957d2
False,A,2019-11-08,0x2aa348
True,A,2020-06-15,0x717789
False,A,2020-03-12,0x2458b8
True,A,2019-08-18,0x911ebb
False,A,2019-08-04,0x7b2154
False,A,2019-09-27,0x147f6e
False,A,2020-04-17,0x296883
False,A,2020-01-24,0x86ae2b
False,A,2019-11-24,0x544d04
False,A,2020-04-02,0x3544b5
False,A,2020-07-01,0x7b905d
False,A,2020-04-19,0x5cbe2b
False,A,2019-09-23,0x72e0f4
True,A,2020-03-01,0x2d75ed
False,A,2019-12-18,0x2c07a8
False,A,2019-10-13,0x414930
False,A,2020-07-04,0x4b87e2
False,A,2019-11-30,0x6a28fa
False,A,2020-01-08,0x58b14e
False,A,2020-05-03,0x2be690
False,A,2019-11-14,0x50002a
True,A,2020-07-15,0x5a478f
False,A,2020-05-14,0x80726b
False,A,2019-11-20,0x45151d
False,B,2020-08-30,0x35e54b
False,A,2020-07-15,0x599673
False,A,2019-09-16,0x764ced
False,A,2020-03-17,0x533889
False,A,2020-07-24,0x4dc1da
True,B,2020-08-04,0x94aad4
False,A,2019-09-05,0x488b27
False,A,2020-07-16,0x2cc7f4
False,A,2020-07-15,0x3340ff
False,A,2019-10-22,0x4cb7ff
False,A,2020-05-17,0x4bbe79
False,A,2020-03-03,0x791bd1
False,A,2020-01-07,0x6a2887
False,A,2019-12-18,0x8b9ea5
False,A,2019-12-04,0x729cc5
False,A,2020-06-20,0x966701
False,A,2020-01-08,0x532751
False,A,2020-04-27,0x8cd998
True,A,2020-01-06,0x83b733
False,A,2020-03-19,0x31283d
False,A,2020-03-20,0x4a782c
True,A,2019-10-30,0x6cbe85
False,A,2020-01-16,0x53a44c
True,A,2019-09-21,0x5e3560
False,A,2020-06-08,0x8efba7
False,A,2020-06-09,0x4fe079
True,A,2020-02-27,0x3a3edc
True,B,2020-08-23,0x2c88b8
False,A,2020-05-29,0x7bba08
False,A,2020-07-23,0x717f41
False,A,2020-07-26,0x79e238
False,A,2019-12-24,0x4b4254
False,A,2019-08-11,0x5314df
True,A,2019-08-08,0x2f5a8b
False,A,2020-06-13,0x4e9c6c
False,A,2020-07-26,0x54e74a
True,A,2020-05-21,0x7700d7
False,A,2020-04-01,0x9535b2
False,A,2019-10-16,0x2d23ab
False,A,2020-03-15,0x89078b
False,A,2020-01-16,0x1c16a8
False,A,2019-09-08,0x40ab90
False,A,2019-11-26,0x50f7a9
False,A,2020-08-27,0x354167
False,A,2020-01-25,0x567a4d
False,B,2020-08-19,0x81faf1
False,A,2020-03-04,0x82792d
False,A,2020-06-21,0x6bd19b
False,A,2019-10-26,0x159945
False,A,2019-12-28,0x7510a9
False,A,2020-06-12,0x30e108
False,A,2020-05-11,0x9419f1
False,A,2019-09-20,0x882004
False,A,2019-10-22,0x64d68b
False,A,2019-10-31,0x3216cb
True,A,2020-08-22,0x5e36a1
False,A,2020-06-11,0x94c3ce
False,A,2020-01-20,0x827bde
False,A,2019-11-09,0x264f62
True,A,2020-01-22,0x3a9fe4
False,A,2020-01-12,0x815686
False,A,2020-03-30,0x18cb60
False,A,2020-08-26,0x66f203
False,A,2019-10-29,0x12dbe2
False,A,2020-08-18,0x12cb46
False,A,2020-06-07,0x7665dc
False,A,2019-08-03,0x828e70
False,B,2020-08-28,0x15227c
False,A,2020-07-25,0x1dab16
False,A,2019-08-25,0x8017d1
False,A,2019-08-15,0x481360
False,A,2019-08-12,0x744ddd
False,A,2020-05-25,0x51e1ae
False,A,2019-10-02,0x8f2cef
False,A,2019-09-25,0x3d62a3
False,A,2020-08-11,0x17becb
False,A,2019-08-23,0x623c6e
True,A,2020-04-19,0x7d7b17
False,A,2020-06-28,0x5ad433
False,A,2019-08-05,0x18e8cf
False,A,2019-08-19,0x2aa2cb
True,A,2019-08-06,0x2dfaa6
True,A,2020-06-10,0x6bd934
False,A,2019-08-22,0x4bfeb4
False,A,2020-01-07,0x1d0eaf
True,B,2020-08-24,0x220668
False,A,2020-04-04,0x3a3267
True,A,2019-10-22,0x75706c
False,A,2020-06-13,0x10cdd3
False,A,2020-07-21,0x57ccde
False,A,2020-05-19,0x8d6e0c
False,A,2020-03-05,0x3369f0
False,A,2020-05-09,0x96082e
False,A,2019-08-29,0x3d4a02
False,A,2020-03-29,0x7b28cc
False,A,2019-09-07,0x88f25b
False,A,2020-04-10,0x74aa79
False,A,2020-04-07,0x297233
False,A,2020-07-14,0x823b5c
False,A,2019-10-11,0x7eac0c
False,A,2020-03-28,0x8c2857
True,A,2020-08-10,0x6a4c2c
False,B,2020-08-17,0x249288
False,A,2020-03-18,0x222925
False,A,2019-11-11,0x636d45
False,A,2019-08-23,0x5372d2
False,A,2019-12-18,0x1458c3
False,A,2020-04-01,0x453d11
False,A,2019-11-28,0x169192
False,A,2020-07-12,0x59239c
False,A,2019-09-07,0x5426bf
False,A,2019-12-21,0x57ffc6
False,A,2020-03-15,0x3e0789
False,A,2020-03-20,0x65a649
False,A,2020-02-13,0x7264f9
False,A,2020-07-09,0x96c692
False,A,2019-11-23,0x39949b
True,A,2019-12-14,0x967cf4
True,A,2020-06-17,0x64a76b
False,A,2019-11-26,0x47faff
False,A,2020-07-15,0x73f3f7
False,A,2020-07-30,0x7c0d55
False,A,2019-11-14,0x82eb9b
True,A,2019-11-13,0x16f398
False,A,2020-02-10,0x8350d4
False,A,2020-01-07,0x4e16f1
False,A,2020-03-19,0x90e924
False,A,2019-08-11,0x7a047b
False,A,2019-08-26,0x581804
False,A,2019-12-04,0x8c6ce2
False,A,2020-03-01,0x8c0ece
False,A,2020-02-25,0x20cd6e
False,A,2020-04-28,0x241480
False,A,2019-08-05,0x901c5e
False,A,2019-11-25,0x35cbda
False,A,2019-11-24,0x92a323
False,A,2019-11-19,0x300da1
False,A,2020-03-01,0x423081
False,A,2019-11-09,0x269c9c
False,A,2019-11-16,0x397be4
False,A,2020-05-27,0x738e73
False,A,2019-10-08,0x850182
False,A,2020-04-06,0x3092aa
False,A,2020-03-06,0x285012
False,A,2020-04-21,0x62d5a5
False,A,2020-06-17,0x41bcee
True,A,2019-10-16,0x5573b9
False,A,2019-10-30,0x72764e
False,A,2020-07-03,0x57b90b
False,A,2020-05-20,0x7940eb
False,A,2020-03-24,0x2061d5
False,A,2019-10-14,0x3094eb
True,A,2020-03-18,0x716b61
False,A,2020-05-01,0x29a634
False,A,2020-08-18,0x207343
False,A,2020-08-07,0x136ec9
False,A,2019-11-04,0x50e644
False,A,2020-07-18,0xf99d5
True,A,2019-08-14,0x1469ce
False,A,2020-02-13,0x270e42
False,A,2020-06-21,0x2b19d8
False,A,2019-08-11,0x19e154
False,A,2020-02-08,0x3441bb
False,A,2020-04-02,0x27e0fc
False,A,2020-05-30,0x5a4ee9
True,A,2019-09-27,0x75938f
True,A,2020-01-11,0x75dc72
False,A,2020-08-24,0x49db6e
False,A,2019-12-31,0x87ec72
False,A,2020-05-05,0x5b074b
False,A,2020-07-19,0x1ada7e
True,A,2020-04-08,0x83f226
False,A,2020-01-07,0x399506
False,A,2020-04-23,0x3d39b9
True,A,2019-10-15,0x70ef00
False,A,2020-08-28,0x51ab9b
False,A,2019-08-03,0x7fdb11
False,A,2020-03-03,0x8b6c85
False,A,2019-08-28,0x7c01c0
False,A,2020-06-04,0x17001c
False,A,2020-03-04,0x4cfac5
False,A,2020-03-30,0x507fed
False,A,2020-06-14,0x87137d
False,A,2020-05-11,0x60563f
False,A,2019-12-21,0x6fef83
False,A,2019-09-09,0x4ffebf
False,A,2019-10-21,0x6b93e7
False,A,2020-03-12,0x57e921
False,A,2020-07-16,0x574dc6
False,B,2020-08-05,0x3717d0
False,A,2019-08-28,0x7d6ad4
False,A,2019-12-21,0x80dc90
False,A,2020-07-04,0x94ee6c
False,A,2020-04-22,0x877d98
False,A,2019-10-29,0x1b2755
False,A,2020-04-09,0x28dedb
False,A,2019-11-13,0x88a19d
False,A,2019-12-11,0x42f4de
False,A,2020-05-05,0x6d6410
False,A,2020-08-12,0x92c983
False,A,2020-03-01,0x46bfd7
False,A,2020-04-07,0x4ed784
False,A,2019-09-05,0x84cd9e
True,A,2020-07-13,0x331c08
False,A,2020-02-09,0x305c37
False,A,2019-10-02,0x913114
False,A,2020-02-29,0x810617
False,A,2020-02-23,0x7348ad
False,A,2020-08-07,0xfa6c4
False,A,2020-05-17,0x15e055
False,A,2020-01-30,0x32a623
False,A,2019-10-14,0x508564
False,A,2020-01-29,0x54d4bd
